State_Name,Year,Literacy
Maharashtra,1965,39.2491
Maharashtra,1966,40.3181
Maharashtra,1967,41.3871
Maharashtra,1968,42.4561
Maharashtra,1969,43.5251
Maharashtra,1970,44.5941
Maharashtra,1971,45.77
Maharashtra,1972,46.917
Maharashtra,1973,48.064
Maharashtra,1974,49.211
Maharashtra,1975,50.358
Maharashtra,1976,51.505
Maharashtra,1977,52.652
Maharashtra,1978,53.799
Maharashtra,1979,54.946
Maharashtra,1980,56.093
Maharashtra,1981,57.24
Maharashtra,1982,58.003
Maharashtra,1983,58.766
Maharashtra,1984,59.529
Maharashtra,1985,60.292
Maharashtra,1986,61.055
Maharashtra,1987,61.818
Maharashtra,1988,62.581
Maharashtra,1989,63.344
Maharashtra,1990,64.107
Maharashtra,1991,64.87
Maharashtra,1992,66.067
Maharashtra,1993,67.264
Maharashtra,1994,68.461
Maharashtra,1995,69.658
Maharashtra,1996,70.855
Maharashtra,1997,72.052
Maharashtra,1998,73.249
Maharashtra,1999,74.446
Maharashtra,2000,75.643
Maharashtra,2001,76.84
Maharashtra,2002,77.39
Maharashtra,2003,77.94
Maharashtra,2004,78.49
Maharashtra,2005,79.04
Maharashtra,2006,79.59
Maharashtra,2007,80.14
Maharashtra,2008,80.69
Maharashtra,2009,81.24
Maharashtra,2010,81.79
Maharashtra,2011,82.34
Maharashtra,2012,82.34
Maharashtra,2013,82.34
Maharashtra,2014,82.34
Maharashtra,2015,82.34
Maharashtra,2016,82.34
Maharashtra,2017,82.34
Maharashtra,2018,82.34
Maharashtra,2019,82.34
Manipur,1961,36.04
Manipur,1962,36.283
Manipur,1963,36.5017
Manipur,1964,36.7447
Manipur,1965,36.9877
Manipur,1966,37.2307
Manipur,1967,37.4737
Manipur,1968,37.7167
Manipur,1969,37.9597
Manipur,1970,38.2027
Manipur,1971,38.47
Manipur,1972,39.589
Manipur,1973,40.708
Manipur,1974,41.827
Manipur,1975,42.946
Manipur,1976,44.065
Manipur,1977,45.184
Manipur,1978,46.303
Manipur,1979,47.422
Manipur,1980,48.541
Manipur,1981,49.66
Manipur,1982,50.683
Manipur,1983,51.706
Manipur,1984,52.729
Manipur,1985,53.752
Manipur,1986,54.775
Manipur,1987,55.798
Manipur,1988,56.821
Manipur,1989,57.844
Manipur,1990,58.867
Manipur,1991,59.89
Manipur,1992,60.951
Manipur,1993,62.012
Manipur,1994,63.073
Manipur,1995,64.134
Manipur,1996,65.195
Manipur,1997,66.256
Manipur,1998,67.317
Manipur,1999,68.378
Manipur,2000,69.439
Manipur,2001,70.5
Manipur,2002,71.144
Manipur,2003,71.788
Manipur,2004,72.432
Manipur,2005,73.076
Manipur,2006,73.72
Manipur,2007,74.364
Manipur,2008,75.008
Manipur,2009,75.652
Manipur,2010,76.296
Manipur,2011,76.94
Manipur,2012,76.94
Manipur,2013,76.94
Manipur,2014,76.94
Manipur,2015,76.94
Manipur,2016,76.94
Manipur,2017,76.94
Manipur,2018,76.94
Manipur,2019,76.94
Meghalaya,1961,26.92
Meghalaya,1962,27.177
Meghalaya,1963,27.4083
Meghalaya,1964,27.6653
Meghalaya,1965,27.9223
Meghalaya,1966,28.1793
Meghalaya,1967,28.4363
Meghalaya,1968,28.6933
Meghalaya,1969,28.9503
Meghalaya,1970,29.2073
Meghalaya,1971,29.49
Meghalaya,1972,30.746
Meghalaya,1973,32.002
Meghalaya,1974,33.258
Meghalaya,1975,34.514
Meghalaya,1976,35.77
Meghalaya,1977,37.026
Meghalaya,1978,38.282
Meghalaya,1979,39.538
Meghalaya,1980,40.794
Meghalaya,1981,42.05
Meghalaya,1982,42.755
Meghalaya,1983,43.46
Meghalaya,1984,44.165
Meghalaya,1985,44.87
Meghalaya,1986,45.575
Meghalaya,1987,46.28
Meghalaya,1988,46.985
Meghalaya,1989,47.69
Meghalaya,1990,48.395
Meghalaya,1991,49.1
Meghalaya,1992,50.446
Meghalaya,1993,51.792
Meghalaya,1994,53.138
Meghalaya,1995,54.484
Meghalaya,1996,55.83
Meghalaya,1997,57.176
Meghalaya,1998,58.522
Meghalaya,1999,59.868
Meghalaya,2000,61.214
Meghalaya,2001,62.56
Meghalaya,2002,63.747
Meghalaya,2003,64.934
Meghalaya,2004,66.121
Meghalaya,2005,67.308
Meghalaya,2006,68.495
Meghalaya,2007,69.682
Meghalaya,2008,70.869
Meghalaya,2009,72.056
Meghalaya,2010,73.243
Meghalaya,2011,74.43
Meghalaya,2012,74.43
Meghalaya,2013,74.43
Meghalaya,2014,74.43
Meghalaya,2015,74.43
Meghalaya,2016,74.43
Meghalaya,2017,74.43
Meghalaya,2018,74.43
Meghalaya,2019,74.43
Mizoram,1961,44.01
Mizoram,1962,44.989
Mizoram,1963,45.8701
Mizoram,1964,46.8491
Mizoram,1965,47.8281
Mizoram,1966,48.8071
Mizoram,1967,49.7861
Mizoram,1968,50.7651
Mizoram,1969,51.7441
Mizoram,1970,52.7231
Mizoram,1971,53.8
Mizoram,1972,54.408
Mizoram,1973,55.016
Mizoram,1974,55.624
Mizoram,1975,56.232
Mizoram,1976,56.84
Mizoram,1977,57.448
Mizoram,1978,58.056
Mizoram,1979,58.664
Mizoram,1980,59.272
Mizoram,1981,59.88
Mizoram,1982,62.118
Mizoram,1983,64.356
Mizoram,1984,66.594
Mizoram,1985,68.832
Mizoram,1986,71.07
Mizoram,1987,73.308
Mizoram,1988,75.546
Mizoram,1989,77.784
Mizoram,1990,80.022
Mizoram,1991,82.26
Mizoram,1992,82.914
Mizoram,1993,83.568
Mizoram,1994,84.222
Mizoram,1995,84.876
Mizoram,1996,85.53
Mizoram,1997,86.184
Mizoram,1998,86.838
Mizoram,1999,87.492
Mizoram,2000,88.146
Mizoram,2001,88.8
Mizoram,2002,89.053
Mizoram,2003,89.306
Mizoram,2004,89.559
Mizoram,2005,89.812
Mizoram,2006,90.065
Mizoram,2007,90.318
Mizoram,2008,90.571
Mizoram,2009,90.824
Mizoram,2010,91.077
Mizoram,2011,91.33
Mizoram,2012,91.33
Mizoram,2013,91.33
Mizoram,2014,91.33
Mizoram,2015,91.33
Mizoram,2016,91.33
Mizoram,2017,91.33
Mizoram,2018,91.33
Mizoram,2019,91.33
Nagaland,1961,21.95
Nagaland,1962,23.133
Nagaland,1963,24.1977
Nagaland,1964,25.3807
Nagaland,1965,26.5637
Nagaland,1966,27.7467
Nagaland,1967,28.9297
Nagaland,1968,30.1127
Nagaland,1969,31.2957
Nagaland,1970,32.4787
Nagaland,1971,33.78
Nagaland,1972,35.43
Nagaland,1973,37.08
Nagaland,1974,38.73
Nagaland,1975,40.38
Nagaland,1976,42.03
Nagaland,1977,43.68
Nagaland,1978,45.33
Nagaland,1979,46.98
Nagaland,1980,48.63
Nagaland,1981,50.28
Nagaland,1982,51.417
Nagaland,1983,52.554
Nagaland,1984,53.691
Nagaland,1985,54.828
Nagaland,1986,55.965
Nagaland,1987,57.102
Nagaland,1988,58.239
Nagaland,1989,59.376
Nagaland,1990,60.513
Nagaland,1991,61.65
Nagaland,1992,62.144
Nagaland,1993,62.638
Nagaland,1994,63.132
Nagaland,1995,63.626
Nagaland,1996,64.12
Nagaland,1997,64.614
Nagaland,1998,65.108
Nagaland,1999,65.602
Nagaland,2000,66.096
Nagaland,2001,66.59
Nagaland,2002,67.886
Nagaland,2003,69.182
Nagaland,2004,70.478
Nagaland,2005,71.774
Nagaland,2006,73.07
Nagaland,2007,74.366
Nagaland,2008,75.662
Nagaland,2009,76.958
Nagaland,2010,78.254
Nagaland,2011,79.55
Nagaland,2012,79.55
Nagaland,2013,79.55
Nagaland,2014,79.55
Nagaland,2015,79.55
Nagaland,2016,79.55
Nagaland,2017,79.55
Nagaland,2018,79.55
Nagaland,2019,79.55
Odisha,1961,21.66
Odisha,1962,22.112
Odisha,1963,22.5188
Odisha,1964,22.9708
Odisha,1965,23.4228
Odisha,1966,23.8748
Odisha,1967,24.3268
Odisha,1968,24.7788
Odisha,1969,25.2308
Odisha,1970,25.6828
Odisha,1971,26.18
Odisha,1972,26.924
Odisha,1973,27.668
Odisha,1974,28.412
Odisha,1975,29.156
Odisha,1976,29.9
Odisha,1977,30.644
Odisha,1978,31.388
Odisha,1979,32.132
Odisha,1980,32.876
Odisha,1981,33.62
Odisha,1982,35.167
Odisha,1983,36.714
Odisha,1984,38.261
Odisha,1985,39.808
Odisha,1986,41.355
Odisha,1987,42.902
Odisha,1988,44.449
Odisha,1989,45.996
Odisha,1990,47.543
Odisha,1991,49.09
Odisha,1992,50.489
Odisha,1993,51.888
Odisha,1994,53.287
Odisha,1995,54.686
Odisha,1996,56.085
Odisha,1997,57.484
Odisha,1998,58.883
Odisha,1999,60.282
Odisha,2000,61.681
Odisha,2001,63.08
Odisha,2002,64.059
Odisha,2003,65.038
Odisha,2004,66.017
Odisha,2005,66.996
Odisha,2006,67.975
Odisha,2007,68.954
Odisha,2008,69.933
Odisha,2009,70.912
Odisha,2010,71.891
Odisha,2011,72.87
Odisha,2012,72.87
Odisha,2013,72.87
Odisha,2014,72.87
Odisha,2015,72.87
Odisha,2016,72.87
Odisha,2017,72.87
Odisha,2018,72.87
Odisha,2019,72.87
Puducherry,1962,44.623
Puducherry,1967,49.488
Puducherry,1971,53.38
Puducherry,1977,60.436
Puducherry,1980,63.964
Puducherry,1984,68.02
Puducherry,1989,72.82
Puducherry,1991,74.74
Puducherry,1996,77.99
Puducherry,1998,79.29
Puducherry,1999,79.94
Puducherry,2004,82.623
Puducherry,2009,84.928
Puducherry,2014,85.85
Puducherry,2019,85.85
Punjab,1971,34.12
Punjab,1972,35.045
Punjab,1973,35.97
Punjab,1974,36.895
Punjab,1975,37.82
Punjab,1976,38.745
Punjab,1977,39.67
Punjab,1978,40.595
Punjab,1979,41.52
Punjab,1980,42.445
Punjab,1981,43.37
Punjab,1982,44.884
Punjab,1983,46.398
Punjab,1984,47.912
Punjab,1985,49.426
Punjab,1986,50.94
Punjab,1987,52.454
Punjab,1988,53.968
Punjab,1989,55.482
Punjab,1990,56.996
Punjab,1991,58.51
Punjab,1992,59.624
Punjab,1993,60.738
Punjab,1994,61.852
Punjab,1995,62.966
Punjab,1996,64.08
Punjab,1997,65.194
Punjab,1998,66.308
Punjab,1999,67.422
Punjab,2000,68.536
Punjab,2001,69.65
Punjab,2002,70.269
Punjab,2003,70.888
Punjab,2004,71.507
Punjab,2005,72.126
Punjab,2006,72.745
Punjab,2007,73.364
Punjab,2008,73.983
Punjab,2009,74.602
Punjab,2010,75.221
Punjab,2011,75.84
Punjab,2012,75.84
Punjab,2013,75.84
Punjab,2014,75.84
Punjab,2015,75.84
Punjab,2016,75.84
Punjab,2017,75.84
Punjab,2018,75.84
Punjab,2019,75.84
Punjab,1961,NA
Punjab,1962,NA
Punjab,1963,NA
Punjab,1964,NA
Punjab,1965,NA
Punjab,1966,NA
Punjab,1967,NA
Punjab,1968,NA
Punjab,1969,NA
Punjab,1970,NA
Rajasthan,1961,18.12
Rajasthan,1962,18.565
Rajasthan,1963,18.9655
Rajasthan,1964,19.4105
Rajasthan,1965,19.8555
Rajasthan,1966,20.3005
Rajasthan,1967,20.7455
Rajasthan,1968,21.1905
Rajasthan,1969,21.6355
Rajasthan,1970,22.0805
Rajasthan,1971,22.57
Rajasthan,1972,23.324
Rajasthan,1973,24.078
Rajasthan,1974,24.832
Rajasthan,1975,25.586
Rajasthan,1976,26.34
Rajasthan,1977,27.094
Rajasthan,1978,27.848
Rajasthan,1979,28.602
Rajasthan,1980,29.356
Rajasthan,1981,30.11
Rajasthan,1982,30.954
Rajasthan,1983,31.798
Rajasthan,1984,32.642
Rajasthan,1985,33.486
Rajasthan,1986,34.33
Rajasthan,1987,35.174
Rajasthan,1988,36.018
Rajasthan,1989,36.862
Rajasthan,1990,37.706
Rajasthan,1991,38.55
Rajasthan,1992,40.736
Rajasthan,1993,42.922
Rajasthan,1994,45.108
Rajasthan,1995,47.294
Rajasthan,1996,49.48
Rajasthan,1997,51.666
Rajasthan,1998,53.852
Rajasthan,1999,56.038
Rajasthan,2000,58.224
Rajasthan,2001,60.41
Rajasthan,2002,60.98
Rajasthan,2003,61.55
Rajasthan,2004,62.12
Rajasthan,2005,62.69
Rajasthan,2006,63.26
Rajasthan,2007,63.83
Rajasthan,2008,64.4
Rajasthan,2009,64.97
Rajasthan,2010,65.54
Rajasthan,2011,66.11
Rajasthan,2012,66.11
Rajasthan,2013,66.11
Rajasthan,2014,66.11
Rajasthan,2015,66.11
Rajasthan,2016,66.11
Rajasthan,2017,66.11
Rajasthan,2018,66.11
Rajasthan,2019,66.11
Sikkim,1971,17.74
Sikkim,1972,19.371
Sikkim,1973,21.002
Sikkim,1974,22.633
Sikkim,1975,24.264
Sikkim,1976,25.895
Sikkim,1977,27.526
Sikkim,1978,29.157
Sikkim,1979,30.788
Sikkim,1980,32.419
Sikkim,1981,34.05
Sikkim,1982,36.339
Sikkim,1983,38.628
Sikkim,1984,40.917
Sikkim,1985,43.206
Sikkim,1986,45.495
Sikkim,1987,47.784
Sikkim,1988,50.073
Sikkim,1989,52.362
Sikkim,1990,54.651
Sikkim,1991,56.94
Sikkim,1992,58.127
Sikkim,1993,59.314
Sikkim,1994,60.501
Sikkim,1995,61.688
Sikkim,1996,62.875
Sikkim,1997,64.062
Sikkim,1998,65.249
Sikkim,1999,66.436
Sikkim,2000,67.623
Sikkim,2001,68.81
Sikkim,2002,70.071
Sikkim,2003,71.332
Sikkim,2004,72.593
Sikkim,2005,73.854
Sikkim,2006,75.115
Sikkim,2007,76.376
Sikkim,2008,77.637
Sikkim,2009,78.898
Sikkim,2010,80.159
Sikkim,2011,81.42
Sikkim,2012,81.42
Sikkim,2013,81.42
Sikkim,2014,81.42
Sikkim,2015,81.42
Sikkim,2016,81.42
Sikkim,2017,81.42
Sikkim,2018,81.42
Sikkim,2019,81.42
Sikkim,1962,NA
Sikkim,1963,NA
Sikkim,1964,NA
Sikkim,1965,NA
Sikkim,1966,NA
Sikkim,1967,NA
Sikkim,1968,NA
Sikkim,1969,NA
Sikkim,1970,NA
Sikkim,1961,NA
Tamil_Nadu,1961,36.39
Tamil_Nadu,1962,37.291
Tamil_Nadu,1963,38.1019
Tamil_Nadu,1964,39.0029
Tamil_Nadu,1965,39.9039
Tamil_Nadu,1966,40.8049
Tamil_Nadu,1967,41.7059
Tamil_Nadu,1968,42.6069
Tamil_Nadu,1969,43.5079
Tamil_Nadu,1970,44.4089
Tamil_Nadu,1971,45.4
Tamil_Nadu,1972,46.299
Tamil_Nadu,1973,47.198
Tamil_Nadu,1974,48.097
Tamil_Nadu,1975,48.996
Tamil_Nadu,1976,49.895
Tamil_Nadu,1977,50.794
Tamil_Nadu,1978,51.693
Tamil_Nadu,1979,52.592
Tamil_Nadu,1980,53.491
Tamil_Nadu,1981,54.39
Tamil_Nadu,1982,55.217
Tamil_Nadu,1983,56.044
Tamil_Nadu,1984,56.871
Tamil_Nadu,1985,57.698
Tamil_Nadu,1986,58.525
Tamil_Nadu,1987,59.352
Tamil_Nadu,1988,60.179
Tamil_Nadu,1989,61.006
Tamil_Nadu,1990,61.833
Tamil_Nadu,1991,62.66
Tamil_Nadu,1992,63.739
Tamil_Nadu,1993,64.818
Tamil_Nadu,1994,65.897
Tamil_Nadu,1995,66.976
Tamil_Nadu,1996,68.055
Tamil_Nadu,1997,69.134
Tamil_Nadu,1998,70.213
Tamil_Nadu,1999,71.292
Tamil_Nadu,2000,72.371
Tamil_Nadu,2001,73.45
Tamil_Nadu,2002,74.138
Tamil_Nadu,2003,74.826
Tamil_Nadu,2004,75.514
Tamil_Nadu,2005,76.202
Tamil_Nadu,2006,76.89
Tamil_Nadu,2007,77.578
Tamil_Nadu,2008,78.266
Tamil_Nadu,2009,78.954
Tamil_Nadu,2010,79.642
Tamil_Nadu,2011,80.33
Tamil_Nadu,2012,80.33
Tamil_Nadu,2013,80.33
Tamil_Nadu,2014,80.33
Tamil_Nadu,2015,80.33
Tamil_Nadu,2016,80.33
Tamil_Nadu,2017,80.33
Tamil_Nadu,2018,80.33
Tamil_Nadu,2019,80.33
Telangana,1961,NA
Telangana,1962,NA
Telangana,1963,NA
Telangana,1964,NA
Telangana,1965,NA
Telangana,1966,NA
Telangana,1967,NA
Telangana,1968,NA
Telangana,1969,NA
Telangana,1970,NA
Telangana,1971,NA
Telangana,1972,NA
Telangana,1973,NA
Telangana,1974,NA
Telangana,1975,NA
Telangana,1976,NA
Telangana,1977,NA
Telangana,1978,NA
Telangana,1979,NA
Telangana,1980,NA
Telangana,1981,NA
Telangana,1982,NA
Telangana,1983,NA
Telangana,1984,NA
Telangana,1985,NA
Telangana,1986,NA
Telangana,1987,NA
Telangana,1988,NA
Telangana,1989,NA
Telangana,1990,NA
Telangana,1991,NA
Telangana,1992,NA
Telangana,1993,NA
Telangana,1994,NA
Telangana,1995,NA
Telangana,1996,NA
Telangana,1997,NA
Telangana,1998,NA
Telangana,1999,NA
Telangana,2000,NA
Telangana,2001,NA
Telangana,2002,NA
Telangana,2003,NA
Telangana,2004,NA
Telangana,2005,NA
Telangana,2006,NA
Telangana,2007,NA
Telangana,2008,NA
Telangana,2009,NA
Telangana,2010,NA
Telangana,2011,NA
Telangana,2012,NA
Telangana,2013,NA
Telangana,2014,NA
Telangana,2015,NA
Telangana,2016,NA
Telangana,2017,NA
Telangana,2018,NA
Telangana,2019,NA
Tripura,1961,20.24
Tripura,1962,21.314
Tripura,1963,22.2806
Tripura,1964,23.3546
Tripura,1965,24.4286
Tripura,1966,25.5026
Tripura,1967,26.5766
Tripura,1968,27.6506
Tripura,1969,28.7246
Tripura,1970,29.7986
Tripura,1971,30.98
Tripura,1972,32.892
Tripura,1973,34.804
Tripura,1974,36.716
Tripura,1975,38.628
Tripura,1976,40.54
Tripura,1977,42.452
Tripura,1978,44.364
Tripura,1979,46.276
Tripura,1980,48.188
Tripura,1981,50.1
Tripura,1982,51.134
Tripura,1983,52.168
Tripura,1984,53.202
Tripura,1985,54.236
Tripura,1986,55.27
Tripura,1987,56.304
Tripura,1988,57.338
Tripura,1989,58.372
Tripura,1990,59.406
Tripura,1991,60.44
Tripura,1992,61.715
Tripura,1993,62.99
Tripura,1994,64.265
Tripura,1995,65.54
Tripura,1996,66.815
Tripura,1997,68.09
Tripura,1998,69.365
Tripura,1999,70.64
Tripura,2000,71.915
Tripura,2001,73.19
Tripura,2002,74.593
Tripura,2003,75.996
Tripura,2004,77.399
Tripura,2005,78.802
Tripura,2006,80.205
Tripura,2007,81.608
Tripura,2008,83.011
Tripura,2009,84.414
Tripura,2010,85.817
Tripura,2011,87.22
Tripura,2012,87.22
Tripura,2013,87.22
Tripura,2014,87.22
Tripura,2015,87.22
Tripura,2016,87.22
Tripura,2017,87.22
Tripura,2018,87.22
Tripura,2019,87.22
Uttar_Pradesh,1961,20.87
Uttar_Pradesh,1962,21.182
Uttar_Pradesh,1963,21.4628
Uttar_Pradesh,1964,21.7748
Uttar_Pradesh,1965,22.0868
Uttar_Pradesh,1966,22.3988
Uttar_Pradesh,1967,22.7108
Uttar_Pradesh,1968,23.0228
Uttar_Pradesh,1969,23.3348
Uttar_Pradesh,1970,23.6468
Uttar_Pradesh,1971,23.99
Uttar_Pradesh,1972,24.856
Uttar_Pradesh,1973,25.722
Uttar_Pradesh,1974,26.588
Uttar_Pradesh,1975,27.454
Uttar_Pradesh,1976,28.32
Uttar_Pradesh,1977,29.186
Uttar_Pradesh,1978,30.052
Uttar_Pradesh,1979,30.918
Uttar_Pradesh,1980,31.784
Uttar_Pradesh,1981,32.65
Uttar_Pradesh,1982,33.456
Uttar_Pradesh,1983,34.262
Uttar_Pradesh,1984,35.068
Uttar_Pradesh,1985,35.874
Uttar_Pradesh,1986,36.68
Uttar_Pradesh,1987,37.486
Uttar_Pradesh,1988,38.292
Uttar_Pradesh,1989,39.098
Uttar_Pradesh,1990,39.904
Uttar_Pradesh,1991,40.71
Uttar_Pradesh,1992,42.266
Uttar_Pradesh,1993,43.822
Uttar_Pradesh,1994,45.378
Uttar_Pradesh,1995,46.934
Uttar_Pradesh,1996,48.49
Uttar_Pradesh,1997,50.046
Uttar_Pradesh,1998,51.602
Uttar_Pradesh,1999,53.158
Uttar_Pradesh,2000,54.714
Uttar_Pradesh,2001,56.27
Uttar_Pradesh,2002,57.411
Uttar_Pradesh,2003,58.552
Uttar_Pradesh,2004,59.693
Uttar_Pradesh,2005,60.834
Uttar_Pradesh,2006,61.975
Uttar_Pradesh,2007,63.116
Uttar_Pradesh,2008,64.257
Uttar_Pradesh,2009,65.398
Uttar_Pradesh,2010,66.539
Uttar_Pradesh,2011,67.68
Uttar_Pradesh,2012,67.68
Uttar_Pradesh,2013,67.68
Uttar_Pradesh,2014,67.68
Uttar_Pradesh,2015,67.68
Uttar_Pradesh,2016,67.68
Uttar_Pradesh,2017,67.68
Uttar_Pradesh,2018,67.68
Uttar_Pradesh,2019,67.68
Uttarakhand,1961,18.05
Uttarakhand,1962,19.571
Uttarakhand,1963,20.9399
Uttarakhand,1964,22.4609
Uttarakhand,1965,23.9819
Uttarakhand,1966,25.5029
Uttarakhand,1967,27.0239
Uttarakhand,1968,28.5449
Uttarakhand,1969,30.0659
Uttarakhand,1970,31.5869
Uttarakhand,1971,33.26
Uttarakhand,1972,34.54
Uttarakhand,1973,35.82
Uttarakhand,1974,37.1
Uttarakhand,1975,38.38
Uttarakhand,1976,39.66
Uttarakhand,1977,40.94
Uttarakhand,1978,42.22
Uttarakhand,1979,43.5
Uttarakhand,1980,44.78
Uttarakhand,1981,46.06
Uttarakhand,1982,47.229
Uttarakhand,1983,48.398
Uttarakhand,1984,49.567
Uttarakhand,1985,50.736
Uttarakhand,1986,51.905
Uttarakhand,1987,53.074
Uttarakhand,1988,54.243
Uttarakhand,1989,55.412
Uttarakhand,1990,56.581
Uttarakhand,1991,57.75
Uttarakhand,1992,59.137
Uttarakhand,1993,60.524
Uttarakhand,1994,61.911
Uttarakhand,1995,63.298
Uttarakhand,1996,64.685
Uttarakhand,1997,66.072
Uttarakhand,1998,67.459
Uttarakhand,1999,68.846
Uttarakhand,2000,70.233
Uttarakhand,2001,71.62
Uttarakhand,2002,72.34
Uttarakhand,2003,73.06
Uttarakhand,2004,73.78
Uttarakhand,2005,74.5
Uttarakhand,2006,75.22
Uttarakhand,2007,75.94
Uttarakhand,2008,76.66
Uttarakhand,2009,77.38
Uttarakhand,2010,78.1
Uttarakhand,2011,78.82
Uttarakhand,2012,78.82
Uttarakhand,2013,78.82
Uttarakhand,2014,78.82
Uttarakhand,2015,78.82
Uttarakhand,2016,78.82
Uttarakhand,2017,78.82
Uttarakhand,2018,78.82
Uttarakhand,2019,78.82
West_Bengal,1961,34.46
West_Bengal,1962,34.9
West_Bengal,1963,35.296
West_Bengal,1964,35.736
West_Bengal,1965,36.176
West_Bengal,1966,36.616
West_Bengal,1967,37.056
West_Bengal,1968,37.496
West_Bengal,1969,37.936
West_Bengal,1970,38.376
West_Bengal,1971,38.86
West_Bengal,1972,39.839
West_Bengal,1973,40.818
West_Bengal,1974,41.797
West_Bengal,1975,42.776
West_Bengal,1976,43.755
West_Bengal,1977,44.734
West_Bengal,1978,45.713
West_Bengal,1979,46.692
West_Bengal,1980,47.671
West_Bengal,1981,48.65
West_Bengal,1982,49.555
West_Bengal,1983,50.46
West_Bengal,1984,51.365
West_Bengal,1985,52.27
West_Bengal,1986,53.175
West_Bengal,1987,54.08
West_Bengal,1988,54.985
West_Bengal,1989,55.89
West_Bengal,1990,56.795
West_Bengal,1991,57.7
West_Bengal,1992,58.794
West_Bengal,1993,59.888
West_Bengal,1994,60.982
West_Bengal,1995,62.076
West_Bengal,1996,63.17
West_Bengal,1997,64.264
West_Bengal,1998,65.358
West_Bengal,1999,66.452
West_Bengal,2000,67.546
West_Bengal,2001,68.64
West_Bengal,2002,69.402
West_Bengal,2003,70.164
West_Bengal,2004,70.926
West_Bengal,2005,71.688
West_Bengal,2006,72.45
West_Bengal,2007,73.212
West_Bengal,2008,73.974
West_Bengal,2009,74.736
West_Bengal,2010,75.498
West_Bengal,2011,76.26
West_Bengal,2012,76.26
West_Bengal,2013,76.26
West_Bengal,2014,76.26
West_Bengal,2015,76.26
West_Bengal,2016,76.26
West_Bengal,2017,76.26
West_Bengal,2018,76.26
West_Bengal,2019,76.26
